"CRNII","lbin","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","LAT","LONG"
"2007013",600,0,0,0,0,1,0,0,1,0,2,0,0,41.4319,-82.53305
"2007013",625,0,0,0,0,0,0,0,0,1,3,0,0,41.4319,-82.53305
"2007013",650,0,0,0,0,0,0,0,1,4,1,1,0,41.4319,-82.53305
"2007013",675,0,0,0,0,0,0,0,0,1,0,1,1,41.4319,-82.53305
"2007013",700,0,0,0,0,0,0,0,0,0,2,0,0,41.4319,-82.53305
"2007013",725,0,0,0,0,1,0,0,0,0,0,1,0,41.4319,-82.53305
"2007013",750,0,0,0,0,0,0,0,0,0,0,2,0,41.4319,-82.53305
"2007013",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2008014",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",200,1,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",350,0,0,2,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",375,0,0,2,2,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",400,0,0,0,1,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",425,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",450,0,0,0,0,1,1,0,0,0,0,0,0,41.4118,-82.5196
"2008014",475,0,0,0,0,1,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",500,0,0,0,0,1,1,0,0,0,0,0,0,41.4118,-82.5196
"2008014",525,0,0,0,0,2,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",550,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",575,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",600,0,0,0,0,0,0,0,2,0,0,0,0,41.4118,-82.5196
"2008014",625,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",675,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",700,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",325,0,0,0,1,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",350,0,0,2,6,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",375,0,0,3,3,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",400,0,0,0,1,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",425,0,0,0,1,1,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",450,0,0,0,0,1,1,1,0,0,0,0,0,41.4118,-82.5196
"2008015",475,0,0,0,1,1,3,0,0,0,0,0,0,41.4118,-82.5196
"2008015",500,0,0,0,1,2,0,1,0,0,0,0,0,41.4118,-82.5196
"2008015",525,0,0,1,0,2,0,2,0,0,0,0,0,41.4118,-82.5196
"2008015",550,0,0,0,0,0,1,1,0,0,0,0,0,41.4118,-82.5196
"2008015",575,0,0,0,0,1,0,3,2,0,0,0,0,41.4118,-82.5196
"2008015",600,0,0,0,0,0,1,0,2,0,0,0,0,41.4118,-82.5196
"2008015",625,0,0,0,0,0,0,0,2,1,0,0,0,41.4118,-82.5196
"2008015",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",675,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",700,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008016",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",200,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",225,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",250,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",275,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",325,0,0,2,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",350,0,4,2,1,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",375,0,1,5,4,1,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",400,0,0,1,1,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",425,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",450,0,0,0,3,0,1,0,0,0,0,0,0,41.5391,-82.4841
"2008016",475,0,0,0,3,4,5,0,0,0,0,0,0,41.5391,-82.4841
"2008016",500,0,0,0,2,2,5,2,0,0,0,0,0,41.5391,-82.4841
"2008016",525,0,0,0,1,1,3,1,1,0,0,0,0,41.5391,-82.4841
"2008016",550,0,0,0,1,0,3,1,1,0,0,0,0,41.5391,-82.4841
"2008016",575,0,0,0,1,1,0,1,1,1,0,0,0,41.5391,-82.4841
"2008016",600,0,0,0,0,0,1,0,1,0,0,0,0,41.5391,-82.4841
"2008016",625,0,0,0,0,0,0,0,0,1,0,0,0,41.5391,-82.4841
"2008016",650,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",675,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",700,0,0,0,0,0,0,0,1,0,0,1,0,41.5391,-82.4841
"2008016",725,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",750,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008016",775,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",200,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",225,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",250,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",275,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",325,0,1,1,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",350,0,1,5,1,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",375,0,2,3,8,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",400,0,0,5,3,1,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",425,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",450,0,0,0,0,3,1,0,0,0,0,0,0,41.5391,-82.4841
"2008017",475,0,0,1,3,2,4,1,0,0,0,0,0,41.5391,-82.4841
"2008017",500,0,0,1,3,1,6,2,2,0,0,0,0,41.5391,-82.4841
"2008017",525,0,0,1,4,4,9,3,1,0,0,0,0,41.5391,-82.4841
"2008017",550,0,0,0,2,4,2,6,2,1,0,0,0,41.5391,-82.4841
"2008017",575,0,0,0,0,1,2,5,2,3,0,0,0,41.5391,-82.4841
"2008017",600,0,0,1,2,4,3,0,2,2,0,1,0,41.5391,-82.4841
"2008017",625,0,0,0,0,2,0,2,0,2,1,0,0,41.5391,-82.4841
"2008017",650,0,0,0,0,0,0,1,0,0,1,1,0,41.5391,-82.4841
"2008017",675,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",700,0,0,0,0,0,0,0,0,0,1,0,0,41.5391,-82.4841
"2008017",725,0,0,0,0,0,0,0,0,0,2,0,0,41.5391,-82.4841
"2008017",750,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008017",775,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2008018",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",325,0,0,1,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",350,0,0,5,5,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",375,0,2,5,9,1,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",400,0,2,1,2,2,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",425,0,0,0,1,0,2,0,0,0,0,0,0,41.4157,-82.476
"2008018",450,0,0,0,2,1,4,1,0,0,0,0,0,41.4157,-82.476
"2008018",475,0,0,1,5,5,9,2,0,0,0,0,0,41.4157,-82.476
"2008018",500,0,0,2,4,13,10,11,1,0,1,0,0,41.4157,-82.476
"2008018",525,0,0,0,2,12,11,10,6,0,3,0,0,41.4157,-82.476
"2008018",550,1,0,0,3,3,3,6,6,1,0,0,0,41.4157,-82.476
"2008018",575,0,0,0,2,4,4,4,7,5,2,0,0,41.4157,-82.476
"2008018",600,0,0,0,1,0,2,3,5,1,0,2,0,41.4157,-82.476
"2008018",625,0,0,1,0,0,0,1,0,6,2,2,0,41.4157,-82.476
"2008018",650,0,0,0,0,0,0,1,1,3,2,0,0,41.4157,-82.476
"2008018",675,0,0,0,0,0,0,0,1,1,0,0,0,41.4157,-82.476
"2008018",700,0,0,0,0,0,0,0,0,0,1,2,0,41.4157,-82.476
"2008018",725,0,0,0,0,0,0,0,0,0,1,2,0,41.4157,-82.476
"2008018",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008018",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2008019",175,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",200,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",225,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",250,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",275,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",300,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",325,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",350,0,0,1,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",375,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",400,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",425,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",450,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",475,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",500,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",525,0,0,0,0,0,1,0,0,0,0,0,0,41.6623,-82.3577
"2008019",550,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",575,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",600,0,0,0,0,0,0,0,1,0,0,0,0,41.6623,-82.3577
"2008019",625,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",650,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",675,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",700,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",725,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",750,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008019",775,0,0,0,0,0,0,0,0,0,0,0,0,41.6623,-82.3577
"2008020",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",200,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",225,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",250,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",275,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",325,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",350,0,0,3,1,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",375,1,1,3,6,2,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",400,0,1,0,2,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",425,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",450,0,0,1,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",475,0,0,0,0,1,1,0,0,0,0,0,0,41.5501,-82.3651
"2008020",500,0,0,1,0,1,5,0,0,0,0,0,0,41.5501,-82.3651
"2008020",525,0,0,0,0,0,2,2,0,0,0,0,0,41.5501,-82.3651
"2008020",550,0,0,0,0,0,2,0,1,0,0,0,0,41.5501,-82.3651
"2008020",575,0,0,0,0,3,0,1,1,1,0,0,0,41.5501,-82.3651
"2008020",600,0,0,0,0,0,0,0,1,1,0,0,1,41.5501,-82.3651
"2008020",625,0,0,0,0,0,1,0,1,1,0,0,0,41.5501,-82.3651
"2008020",650,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",675,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",700,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",725,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008020",750,0,0,0,0,0,0,0,0,0,0,0,1,41.5501,-82.3651
"2008020",775,0,0,0,0,0,0,0,0,0,0,0,0,41.5501,-82.3651
"2008021",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",325,0,0,0,1,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",350,1,0,1,7,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",375,0,3,6,8,2,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",400,0,1,0,2,2,0,1,0,0,0,0,0,41.4926,-82.3569
"2008021",425,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",450,0,0,0,1,0,2,0,0,0,0,0,0,41.4926,-82.3569
"2008021",475,0,0,0,1,0,3,1,0,0,0,0,0,41.4926,-82.3569
"2008021",500,0,0,0,2,0,2,1,1,0,0,0,0,41.4926,-82.3569
"2008021",525,0,0,0,0,1,3,0,3,0,0,0,0,41.4926,-82.3569
"2008021",550,0,0,0,0,1,1,0,1,0,0,0,0,41.4926,-82.3569
"2008021",575,0,0,0,0,1,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",600,0,0,0,0,0,0,0,2,1,0,0,0,41.4926,-82.3569
"2008021",625,0,0,0,0,0,0,0,0,1,0,0,0,41.4926,-82.3569
"2008021",650,0,0,0,0,0,0,0,0,0,0,1,0,41.4926,-82.3569
"2008021",675,0,0,0,0,0,0,0,0,1,0,0,1,41.4926,-82.3569
"2008021",700,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008021",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4926,-82.3569
"2008022",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",350,0,0,3,5,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",375,0,1,4,4,3,1,0,0,0,0,0,0,41.4408,-82.3537
"2008022",400,0,0,0,1,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",425,0,0,0,0,1,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",450,0,0,0,0,4,1,0,0,0,0,0,0,41.4408,-82.3537
"2008022",475,0,0,2,2,4,0,0,0,0,0,0,0,41.4408,-82.3537
"2008022",500,0,0,0,1,2,5,3,2,0,0,0,0,41.4408,-82.3537
"2008022",525,0,0,0,0,0,1,3,6,1,0,0,0,41.4408,-82.3537
"2008022",550,0,0,0,1,1,1,2,5,2,0,0,0,41.4408,-82.3537
"2008022",575,0,0,0,0,0,2,3,3,2,0,0,0,41.4408,-82.3537
"2008022",600,0,0,0,0,1,0,0,2,1,1,0,0,41.4408,-82.3537
"2008022",625,0,0,0,0,0,0,0,2,2,0,0,0,41.4408,-82.3537
"2008022",650,0,0,0,0,0,0,0,0,0,1,0,1,41.4408,-82.3537
"2008022",675,0,0,0,0,0,0,0,0,0,1,1,0,41.4408,-82.3537
"2008022",700,0,0,0,0,0,0,0,0,0,0,1,0,41.4408,-82.3537
"2008022",725,0,0,0,0,0,0,0,1,0,0,0,0,41.4408,-82.3537
"2008022",750,0,0,0,0,0,0,0,0,0,0,1,1,41.4408,-82.3537
"2008022",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4408,-82.3537
"2011001",175,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",200,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",225,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",250,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",275,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",300,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",325,0,0,1,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",350,0,0,3,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",375,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",400,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",425,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",450,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",475,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",500,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",525,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",550,0,0,0,1,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",575,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",600,0,0,0,0,0,0,0,0,0,1,0,0,41.861067,-83.192283
"2011001",625,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",650,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",675,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",700,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",725,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",750,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011001",775,0,0,0,0,0,0,0,0,0,0,0,0,41.861067,-83.192283
"2011002",175,2,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",200,3,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",225,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",250,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",275,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",300,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",325,0,0,2,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",350,0,1,3,2,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",375,1,1,4,6,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",400,0,0,1,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",425,0,0,0,1,3,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",450,0,0,0,0,1,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",475,0,0,0,0,2,1,0,0,0,0,0,0,41.715683,-83.227033
"2011002",500,0,0,0,1,0,0,1,0,0,0,0,0,41.715683,-83.227033
"2011002",525,0,0,1,0,0,1,0,0,0,0,0,0,41.715683,-83.227033
"2011002",550,0,0,0,1,0,0,2,0,0,0,0,0,41.715683,-83.227033
"2011002",575,0,0,0,0,0,1,0,0,0,0,0,0,41.715683,-83.227033
"2011002",600,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",625,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",650,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",675,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",700,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",725,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",750,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011002",775,0,0,0,0,0,0,0,0,0,0,0,0,41.715683,-83.227033
"2011003",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5903,-82.89485
"2011003",200,0,0,0,0,0,0,0,0,0,0,0,0,41.5903,-82.89485
"2011003",225,0,0,0,0,0,0,0,0,0,0,0,0,41.5903,-82.89485
"2011003",250,0,0,0,0,0,0,0,0,0,0,0,0,41.5903,-82.89485
"2011003",275,0,0,0,0,0,0,0,0,0,0,0,0,41.5903,-82.89485
"2011003",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5903,-82.89485
